,Date,CoVaR
595,201941,-0.03677847154393091
596,201942,-0.03552489991625647
597,201943,-0.024620969436257294
598,201944,-0.029078627982268474
599,201945,-0.026665685161860887
600,201946,-0.028093613346433177
601,201947,-0.030196059878339145
602,201948,-0.026730997707100922
603,201949,-0.028061234044571195
604,201950,-0.03128208215448583
605,201951,-0.03342450999701401
606,202000,-0.031026924468490178
607,202001,-0.03860556348072944
608,202002,-0.0241124604993938
609,202003,-0.025078294753932754
610,202005,-0.042010315540058366
611,202006,-0.05560155922097083
612,202007,-0.031227370719391818
613,202008,-0.04658282403966999
614,202009,-0.04794785817641875
615,202010,-0.05939321426762817
616,202011,-0.05506487971875396
617,202012,-0.06844787959755236
618,202013,-0.05195631474560685
619,202014,-0.02655305363754789
620,202015,-0.024337046716372254
621,202016,-0.03136724732052001
622,202017,-0.02478790928138434
623,202018,-0.03817001872689488
624,202019,-0.02680496555384389
625,202020,-0.02329933889059696
626,202021,-0.03521240859489864
627,202022,-0.02772995389403828
628,202023,-0.03214072881742449
629,202024,-0.0337149513182666
630,202025,-0.030663470504472108
631,202026,-0.02093801549453083
632,202027,-0.0611874521072189
633,202028,-0.07135631243798744
634,202029,-0.06667657055651695
635,202030,-0.0526230472509606
636,202031,-0.042827574883834575
637,202032,-0.029289658647881953
638,202033,-0.042562789220515346
639,202034,-0.03275743573661065
640,202035,-0.03016411395382707
641,202036,-0.033026746744163976
642,202037,-0.04040085587298531
643,202038,-0.03224961190251107
644,202039,-0.0375318479704702
645,202040,-0.019349739245530028
646,202041,-0.01534197858690649
647,202042,-0.027327859999830693
648,202043,-0.02778016837276874
649,202044,-0.024423041027456082
650,202045,-0.0347133580538095
651,202046,-0.030071665963531276
652,202047,-0.026131061932171386
653,202048,-0.027151601322093485
654,202049,-0.026217282986525006
655,202050,-0.032619525098999194
656,202051,-0.024663920855411355
657,202101,-0.025534433558073714
658,202102,-0.032890590811001055
659,202103,-0.027331610241780276
660,202104,-0.02934364846074463
661,202105,-0.049456938329350775
662,202106,-0.024705837379586686
663,202107,-0.044494917846957534
664,202108,-0.02933299616151091
665,202109,-0.04831312026415613
666,202110,-0.03246069361183612
667,202111,-0.050930315535490135
668,202112,-0.028411930540684884
669,202113,-0.03207030876804011
670,202114,-0.025497487605731374
671,202115,-0.02558976786538834
672,202116,-0.03127991623082392
673,202117,-0.026440473251104303
674,202118,-0.02772601240964602
675,202119,-0.02421877784331077
676,202120,-0.03506185410884916
677,202121,-0.02481248174591671
678,202122,-0.043158200900820454
679,202123,-0.02506912602886946
680,202124,-0.024218978913687305
681,202125,-0.03089151845916379
682,202126,-0.03334981990436905
683,202127,-0.030989556913853997
684,202128,-0.028113753155551233
685,202129,-0.022798110789865107
