,Date,CoVaR
559,201904,-0.03267834448942063
560,201906,-0.03826282575499137
561,201907,-0.04988303011367233
562,201908,-0.05020657370829745
563,201909,-0.05968890028879642
564,201910,-0.0602689175128815
565,201911,-0.04740743951863002
566,201912,-0.04387863645760603
567,201913,-0.038159481071394455
568,201914,-0.059045850074750585
569,201915,-0.03956201016913504
570,201916,-0.04092607502537919
571,201917,-0.05445947023648103
572,201918,-0.03223461325726356
573,201919,-0.04194557813750542
574,201920,-0.03242472023954841
575,201921,-0.036254140772147454
576,201922,-0.03893605734226817
577,201923,-0.04093270803314954
578,201924,-0.04227786174971306
579,201925,-0.052661035753712754
580,201926,-0.02992823000491095
581,201927,-0.03710242681905135
582,201928,-0.03474537961931404
583,201929,-0.03517351440795814
584,201930,-0.03120724727368593
585,201931,-0.039337680439869814
586,201932,-0.04047022370859977
587,201933,-0.035865784923349894
588,201934,-0.036385972347042134
589,201935,-0.03188221289111198
590,201936,-0.0532244010500749
591,201937,-0.02610260778901356
592,201938,-0.0327071584264112
593,201939,-0.033538048548429136
594,201940,-0.026780511421591654
595,201941,-0.043274368217675406
596,201942,-0.03655175922308263
597,201943,-0.02983506243124969
598,201944,-0.03160873760840169
599,201945,-0.02587424701120808
600,201946,-0.023847352620577855
601,201947,-0.03304572045577884
602,201948,-0.03187590770014042
603,201949,-0.02927867204967195
604,201950,-0.03361413393379696
605,201951,-0.038933555206127665
606,202000,-0.04168205239981931
607,202001,-0.045038962118461916
608,202002,-0.021383285205960247
609,202003,-0.01921712330289176
610,202005,-0.0455530102049618
611,202006,-0.05404177546970546
612,202007,-0.027311789539105482
613,202008,-0.04235849997555129
614,202009,-0.04397478317764646
615,202010,-0.06257850911237117
616,202011,-0.059042226177638435
617,202012,-0.0717603743949974
618,202013,-0.05362141145555192
619,202014,-0.034733487621159936
620,202015,-0.028593786995387865
621,202016,-0.03299317567175249
622,202017,-0.028416791848611303
623,202018,-0.0415775067523479
624,202019,-0.02722124216351131
625,202020,-0.02246096409578735
626,202021,-0.024415208079679413
627,202022,-0.016949247199380575
628,202023,-0.01642199527212715
629,202024,-0.03207964925161081
630,202025,-0.02043170798060307
631,202026,-0.019949110035935077
632,202027,-0.06366312369496721
633,202028,-0.06833714707649471
634,202029,-0.06420767267903363
635,202030,-0.04775551315257685
636,202031,-0.03752072778715376
637,202032,-0.024334325556955624
638,202033,-0.038843464539665695
639,202034,-0.02464827821188336
640,202035,-0.02763891307330151
641,202036,-0.031277272435915014
642,202037,-0.03995113011384968
643,202038,-0.03109600651696745
644,202039,-0.03348269217381658
645,202040,-0.01830422224305565
646,202041,-0.015340001697442861
647,202042,-0.01975170797832471
